RI,c,hpV,rrp2rest,rrp2spike,surviveTime
0.25,0.1,-100.0,82.0,0.0,4.0
0.25,0.1,-100.0,83.0,0.0,4.0
0.25,0.1,-100.0,86.0,0.0,4.0
0.25,0.1,-100.0,69.0,0.0,4.0
0.25,0.1,-100.0,76.0,0.0,4.0
0.25,0.1,-100.0,82.0,0.0,4.0
0.25,0.1,-100.0,67.0,0.0,4.0
0.25,0.1,-100.0,86.0,0.0,4.0
0.25,0.1,-100.0,72.0,0.0,4.0
0.25,0.1,-100.0,77.0,0.0,4.0
0.25,0.1,-100.0,73.0,0.0,4.0
0.25,0.1,-100.0,64.0,0.0,4.0
0.25,0.1,-100.0,85.0,0.0,4.0
0.25,0.1,-100.0,67.0,0.0,4.0
0.25,0.1,-100.0,82.0,0.0,4.0
0.25,0.1,-102.0,80.0,0.0,4.0
0.25,0.1,-102.0,80.0,0.0,4.0
0.25,0.1,-102.0,77.0,0.0,4.0
0.25,0.1,-102.0,67.0,0.0,4.0
0.25,0.1,-102.0,74.0,0.0,4.0
0.25,0.1,-102.0,70.0,0.0,4.0
0.25,0.1,-102.0,72.0,0.0,4.0
0.25,0.1,-102.0,65.0,0.0,4.0
0.25,0.1,-102.0,68.0,0.0,4.0
0.25,0.1,-102.0,76.0,0.0,4.0
0.25,0.1,-102.0,88.0,0.0,4.0
0.25,0.1,-102.0,75.0,0.0,4.0
0.25,0.1,-102.0,78.0,0.0,4.0
0.25,0.1,-102.0,73.0,0.0,4.0
0.25,0.1,-102.0,79.0,0.0,4.0
0.25,0.1,-102.0,80.0,0.0,4.0
0.25,0.1,-102.0,75.0,0.0,4.0
0.25,0.1,-102.0,78.0,0.0,4.0
0.25,0.1,-102.0,78.0,0.0,4.0
0.25,0.1,-102.0,69.0,0.0,4.0
0.25,0.1,-102.0,72.0,0.0,4.0
0.25,0.1,-102.0,70.0,0.0,4.0
0.25,0.1,-102.0,80.0,0.0,4.0
0.25,0.1,-102.0,68.0,0.0,4.0
0.25,0.1,-102.0,82.0,0.0,4.0
0.25,0.1,-102.0,66.0,0.0,4.0
0.25,0.1,-102.0,80.0,0.0,4.0
0.25,0.1,-102.0,76.0,0.0,4.0
0.25,0.1,-102.0,86.0,0.0,4.0
0.25,0.1,-102.0,69.0,0.0,4.0
0.25,0.1,-102.0,89.0,0.0,4.0
0.25,0.1,-102.0,88.0,0.0,4.0
0.25,0.1,-102.0,68.0,0.0,4.0
0.25,0.1,-102.0,83.0,0.0,4.0
0.25,0.1,-102.0,65.0,0.0,4.0
0.25,0.1,-102.0,79.0,0.0,4.0
0.25,0.1,-102.0,70.0,0.0,4.0
0.25,0.1,-102.0,80.0,0.0,4.0
0.25,0.1,-102.0,67.0,0.0,4.0
0.25,0.1,-102.0,81.0,0.0,4.0
0.25,0.1,-102.0,60.0,0.0,4.0
0.25,0.1,-102.0,78.0,0.0,4.0
0.25,0.1,-102.0,78.0,0.0,4.0
0.25,0.1,-102.0,95.0,0.0,4.0
0.25,0.1,-102.0,84.0,0.0,4.0
0.25,0.1,-102.0,73.0,0.0,4.0
0.25,0.1,-102.0,69.0,0.0,4.0
0.25,0.1,-102.0,100.0,0.0,4.0
0.25,0.1,-102.0,65.0,0.0,4.0
0.25,0.1,-102.0,83.0,0.0,4.0
0.25,0.1,-102.0,74.0,0.0,4.0
0.25,0.1,-102.0,65.0,0.0,4.0
0.25,0.1,-102.0,83.0,0.0,4.0
0.25,0.1,-102.0,76.0,0.0,4.0
0.25,0.1,-102.0,76.0,0.0,4.0
0.25,0.1,-102.0,89.0,0.0,4.0
0.25,0.1,-102.0,76.0,0.0,4.0
0.25,0.1,-102.0,83.0,0.0,4.0
0.25,0.1,-102.0,78.0,0.0,4.0
0.25,0.1,-102.0,59.0,0.0,4.0
0.25,0.1,-102.0,76.0,0.0,4.0
0.25,0.1,-102.0,68.0,0.0,4.0
0.25,0.1,-102.0,84.0,0.0,4.0
0.25,0.1,-102.0,77.0,0.0,4.0
0.25,0.1,-102.0,74.0,0.0,4.0
0.25,0.1,-102.0,83.0,0.0,4.0
0.25,0.1,-102.0,78.0,0.0,4.0
0.25,0.1,-102.0,90.0,0.0,4.0
0.25,0.1,-102.0,77.0,0.0,4.0
0.25,0.1,-102.0,75.0,0.0,4.0
0.25,0.1,-102.0,86.0,0.0,4.0
0.25,0.1,-102.0,79.0,0.0,4.0
0.25,0.1,-102.0,76.0,0.0,4.0
0.25,0.1,-102.0,83.0,0.0,4.0
0.25,0.1,-102.0,84.0,0.0,4.0
0.25,0.1,-102.0,76.0,0.0,4.0
0.25,0.1,-102.0,78.0,0.0,4.0
0.25,0.1,-102.0,72.0,0.0,4.0
0.25,0.1,-102.0,70.0,0.0,4.0
0.25,0.1,-102.0,82.0,0.0,4.0
0.25,0.1,-102.0,67.0,0.0,4.0
0.25,0.1,-102.0,77.0,0.0,4.0
0.25,0.1,-102.0,70.0,0.0,4.0
0.25,0.1,-102.0,75.0,0.0,4.0
0.25,0.1,-102.0,72.0,0.0,4.0
0.25,0.1,-102.0,77.0,0.0,4.0
0.25,0.1,-102.0,79.0,0.0,4.0
0.25,0.1,-102.0,80.0,0.0,4.0
0.25,0.1,-102.0,76.0,0.0,4.0
0.25,0.1,-102.0,77.0,0.0,4.0
0.25,0.1,-102.0,73.0,0.0,4.0
0.25,0.1,-102.0,82.0,0.0,4.0
0.25,0.1,-102.0,72.0,0.0,4.0
0.25,0.1,-102.0,79.0,0.0,4.0
0.25,0.1,-102.0,72.0,0.0,4.0
0.25,0.1,-102.0,81.0,0.0,4.0
0.25,0.1,-102.0,77.0,0.0,4.0
0.25,0.1,-102.0,73.0,0.0,4.0
0.25,0.1,-102.0,80.0,0.0,4.0
0.25,0.1,-102.0,73.0,0.0,4.0
0.25,0.1,-104.0,94.0,0.0,4.0
0.25,0.1,-104.0,70.0,0.0,4.0
0.25,0.1,-104.0,66.0,0.0,4.0
0.25,0.1,-104.0,73.0,0.0,4.0
0.25,0.1,-104.0,64.0,0.0,4.0
0.25,0.1,-104.0,67.0,0.0,4.0
0.25,0.1,-104.0,87.0,0.0,4.0
0.25,0.1,-104.0,77.0,0.0,4.0
0.25,0.1,-104.0,66.0,0.0,4.0
0.25,0.1,-104.0,62.0,0.0,4.0
0.25,0.1,-104.0,79.0,0.0,4.0
0.25,0.1,-104.0,74.0,0.0,4.0
0.25,0.1,-104.0,78.0,0.0,4.0
0.25,0.1,-104.0,68.0,0.0,4.0
0.25,0.1,-104.0,78.0,0.0,4.0
0.25,0.1,-104.0,73.0,0.0,4.0
0.25,0.1,-104.0,79.0,0.0,4.0
0.25,0.1,-104.0,71.0,0.0,4.0
0.25,0.1,-104.0,81.0,0.0,4.0
0.25,0.1,-104.0,77.0,0.0,4.0
0.25,0.1,-104.0,63.0,0.0,4.0
0.25,0.1,-104.0,77.0,0.0,4.0
0.25,0.1,-104.0,70.0,0.0,4.0
0.25,0.1,-104.0,69.0,0.0,4.0
0.25,0.1,-104.0,73.0,0.0,4.0
0.25,0.1,-104.0,82.0,0.0,4.0
0.25,0.1,-104.0,75.0,0.0,4.0
0.25,0.1,-104.0,74.0,0.0,4.0
0.25,0.1,-104.0,69.0,0.0,4.0
0.25,0.1,-104.0,67.0,0.0,4.0
0.25,0.1,-104.0,76.0,0.0,4.0
0.25,0.1,-104.0,75.0,0.0,4.0
0.25,0.1,-104.0,75.0,0.0,4.0
0.25,0.1,-104.0,79.0,0.0,4.0
0.25,0.1,-104.0,76.0,0.0,4.0
0.25,0.1,-104.0,86.0,0.0,4.0
0.25,0.1,-104.0,77.0,0.0,4.0
0.25,0.1,-104.0,82.0,0.0,4.0
0.25,0.1,-104.0,87.0,0.0,4.0
0.25,0.1,-104.0,70.0,0.0,4.0
0.25,0.1,-104.0,82.0,0.0,4.0
0.25,0.1,-104.0,70.0,0.0,4.0
0.25,0.1,-104.0,81.0,0.0,4.0
0.25,0.1,-104.0,81.0,0.0,4.0
0.25,0.1,-104.0,73.0,0.0,4.0
0.25,0.1,-104.0,79.0,0.0,4.0
0.25,0.1,-104.0,84.0,0.0,4.0
0.25,0.1,-104.0,62.0,0.0,4.0
0.25,0.1,-104.0,75.0,0.0,4.0
0.25,0.1,-104.0,84.0,0.0,4.0
0.25,0.1,-104.0,77.0,0.0,4.0
0.25,0.1,-104.0,74.0,0.0,4.0
0.25,0.1,-104.0,80.0,0.0,4.0
0.25,0.1,-104.0,80.0,0.0,4.0
0.25,0.1,-104.0,73.0,0.0,4.0
0.25,0.1,-104.0,82.0,0.0,4.0
0.25,0.1,-104.0,76.0,0.0,4.0
0.25,0.1,-104.0,68.0,0.0,4.0
0.25,0.1,-104.0,69.0,0.0,4.0
0.25,0.1,-104.0,68.0,0.0,4.0
0.25,0.1,-104.0,79.0,0.0,4.0
0.25,0.1,-104.0,72.0,0.0,4.0
0.25,0.1,-104.0,76.0,0.0,4.0
0.25,0.1,-104.0,63.0,0.0,4.0
0.25,0.1,-104.0,78.0,0.0,4.0
0.25,0.1,-104.0,65.0,0.0,4.0
0.25,0.1,-104.0,67.0,0.0,4.0
0.25,0.1,-104.0,72.0,0.0,4.0
0.25,0.1,-104.0,76.0,0.0,4.0
0.25,0.1,-104.0,81.0,0.0,4.0
0.25,0.1,-104.0,80.0,0.0,4.0
0.25,0.1,-104.0,91.0,0.0,4.0
0.25,0.1,-104.0,72.0,0.0,4.0
0.25,0.1,-104.0,72.0,0.0,4.0
0.25,0.1,-104.0,74.0,0.0,4.0
0.25,0.1,-104.0,70.0,0.0,4.0
0.25,0.1,-104.0,76.0,0.0,4.0
0.25,0.1,-104.0,72.0,0.0,4.0
0.25,0.1,-104.0,78.0,0.0,4.0
0.25,0.1,-104.0,81.0,0.0,4.0
0.25,0.1,-104.0,73.0,0.0,4.0
0.25,0.1,-104.0,80.0,0.0,4.0
0.25,0.1,-104.0,78.0,0.0,4.0
0.25,0.1,-104.0,75.0,0.0,4.0
0.25,0.1,-104.0,79.0,0.0,4.0
0.25,0.1,-104.0,68.0,0.0,4.0
0.25,0.1,-104.0,86.0,0.0,4.0
0.25,0.1,-104.0,76.0,0.0,4.0
0.25,0.1,-104.0,69.0,0.0,4.0
0.25,0.1,-104.0,76.0,0.0,4.0
0.25,0.1,-104.0,71.0,0.0,4.0
0.25,0.1,-104.0,72.0,0.0,4.0
0.25,0.1,-104.0,79.0,0.0,4.0
0.25,0.1,-104.0,68.0,0.0,4.0
0.25,0.1,-104.0,72.0,0.0,4.0
0.25,0.1,-104.0,74.0,0.0,4.0
0.25,0.1,-104.0,66.0,0.0,4.0
0.25,0.1,-104.0,87.0,0.0,4.0
0.25,0.1,-104.0,72.0,0.0,4.0
0.25,0.1,-104.0,69.0,0.0,4.0
0.25,0.1,-106.0,81.0,0.0,4.0
0.25,0.1,-106.0,78.0,0.0,4.0
0.25,0.1,-106.0,71.0,0.0,4.0
0.25,0.1,-106.0,64.0,0.0,4.0
0.25,0.1,-106.0,78.0,0.0,4.0
0.25,0.1,-106.0,64.0,0.0,4.0
0.25,0.1,-106.0,69.0,0.0,4.0
0.25,0.1,-106.0,77.0,0.0,4.0
0.25,0.1,-106.0,63.0,0.0,4.0
0.25,0.1,-106.0,88.0,0.0,4.0
0.25,0.1,-106.0,78.0,0.0,4.0
0.25,0.1,-106.0,65.0,0.0,4.0
0.25,0.1,-106.0,81.0,0.0,4.0
0.25,0.1,-106.0,62.0,0.0,4.0
0.25,0.1,-106.0,89.0,0.0,4.0
0.25,0.1,-106.0,65.0,0.0,4.0
0.25,0.1,-106.0,78.0,0.0,4.0
0.25,0.1,-106.0,64.0,0.0,4.0
0.25,0.1,-106.0,81.0,0.0,4.0
0.25,0.1,-106.0,74.0,0.0,4.0
0.25,0.1,-106.0,83.0,0.0,4.0
0.25,0.1,-106.0,69.0,0.0,4.0
0.25,0.1,-106.0,82.0,0.0,4.0
0.25,0.1,-106.0,68.0,0.0,4.0
0.25,0.1,-106.0,75.0,0.0,4.0
0.25,0.1,-106.0,77.0,0.0,4.0
0.25,0.1,-106.0,77.0,0.0,4.0
0.25,0.1,-106.0,80.0,0.0,4.0
0.25,0.1,-106.0,70.0,0.0,4.0
0.25,0.1,-106.0,81.0,0.0,4.0
0.25,0.1,-106.0,66.0,0.0,4.0
0.25,0.1,-106.0,62.0,0.0,4.0
0.25,0.1,-106.0,69.0,0.0,4.0
0.25,0.1,-106.0,77.0,0.0,4.0
0.25,0.1,-106.0,76.0,0.0,4.0
0.25,0.1,-106.0,82.0,0.0,4.0
0.25,0.1,-106.0,69.0,0.0,4.0
0.25,0.1,-106.0,65.0,0.0,4.0
0.25,0.1,-106.0,86.0,0.0,4.0
0.25,0.1,-106.0,66.0,0.0,4.0
0.25,0.1,-106.0,91.0,0.0,4.0
0.25,0.1,-106.0,70.0,0.0,4.0
0.25,0.1,-106.0,70.0,0.0,4.0
0.25,0.1,-106.0,71.0,0.0,4.0
0.25,0.1,-106.0,72.0,0.0,4.0
0.25,0.1,-106.0,86.0,0.0,4.0
0.25,0.1,-106.0,71.0,0.0,4.0
0.25,0.1,-106.0,89.0,0.0,4.0
0.25,0.1,-106.0,82.0,0.0,4.0
0.25,0.1,-106.0,78.0,0.0,4.0
0.25,0.1,-106.0,68.0,0.0,4.0
0.25,0.1,-106.0,82.0,0.0,4.0
0.25,0.1,-106.0,88.0,0.0,4.0
0.25,0.1,-106.0,62.0,0.0,4.0
0.25,0.1,-106.0,64.0,0.0,4.0
0.25,0.1,-106.0,66.0,0.0,4.0
0.25,0.1,-106.0,66.0,0.0,4.0
0.25,0.1,-106.0,80.0,0.0,4.0
0.25,0.1,-106.0,78.0,0.0,4.0
0.25,0.1,-106.0,80.0,0.0,4.0
0.25,0.1,-106.0,71.0,0.0,4.0
0.25,0.1,-106.0,76.0,0.0,4.0
0.25,0.1,-106.0,73.0,0.0,4.0
0.25,0.1,-106.0,85.0,0.0,4.0
0.25,0.1,-106.0,84.0,0.0,4.0
0.25,0.1,-106.0,74.0,0.0,4.0
0.25,0.1,-106.0,75.0,0.0,4.0
0.25,0.1,-106.0,71.0,0.0,4.0
0.25,0.1,-106.0,78.0,0.0,4.0
0.25,0.1,-106.0,75.0,0.0,4.0
0.25,0.1,-106.0,74.0,0.0,4.0
0.25,0.1,-106.0,93.0,0.0,4.0
0.25,0.1,-106.0,73.0,0.0,4.0
0.25,0.1,-106.0,76.0,0.0,4.0
0.25,0.1,-106.0,74.0,0.0,4.0
0.25,0.1,-106.0,83.0,0.0,4.0
0.25,0.1,-106.0,81.0,0.0,4.0
0.25,0.1,-106.0,76.0,0.0,4.0
0.25,0.1,-106.0,85.0,0.0,4.0
0.25,0.1,-106.0,83.0,0.0,4.0
0.25,0.1,-106.0,78.0,0.0,4.0
0.25,0.1,-106.0,72.0,0.0,4.0
0.25,0.1,-106.0,73.0,0.0,4.0
0.25,0.1,-106.0,69.0,0.0,4.0
0.25,0.1,-106.0,73.0,0.0,4.0
0.25,0.1,-106.0,70.0,0.0,4.0
0.25,0.1,-106.0,74.0,0.0,4.0
0.25,0.1,-106.0,70.0,0.0,4.0
0.25,0.1,-106.0,75.0,0.0,4.0
0.25,0.1,-106.0,78.0,0.0,4.0
0.25,0.1,-106.0,70.0,0.0,4.0
0.25,0.1,-106.0,76.0,0.0,4.0
0.25,0.1,-106.0,75.0,0.0,4.0
0.25,0.1,-106.0,88.0,0.0,4.0
0.25,0.1,-106.0,88.0,0.0,4.0
0.25,0.1,-106.0,89.0,0.0,4.0
0.25,0.1,-106.0,69.0,0.0,4.0
0.25,0.1,-106.0,84.0,0.0,4.0
0.25,0.1,-106.0,76.0,0.0,4.0
0.25,0.1,-106.0,65.0,0.0,4.0
0.25,0.1,-108.0,90.0,0.0,4.0
0.25,0.1,-108.0,88.0,0.0,4.0
0.25,0.1,-108.0,86.0,0.0,4.0
0.25,0.1,-108.0,81.0,0.0,4.0
0.25,0.1,-108.0,71.0,0.0,4.0
0.25,0.1,-108.0,66.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,77.0,0.0,4.0
0.25,0.1,-108.0,77.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,75.0,0.0,4.0
0.25,0.1,-108.0,77.0,0.0,4.0
0.25,0.1,-108.0,84.0,0.0,4.0
0.25,0.1,-108.0,60.0,0.0,4.0
0.25,0.1,-108.0,63.0,0.0,4.0
0.25,0.1,-108.0,71.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,87.0,0.0,4.0
0.25,0.1,-108.0,67.0,0.0,4.0
0.25,0.1,-108.0,82.0,0.0,4.0
0.25,0.1,-108.0,87.0,0.0,4.0
0.25,0.1,-108.0,87.0,0.0,4.0
0.25,0.1,-108.0,82.0,0.0,4.0
0.25,0.1,-108.0,78.0,0.0,4.0
0.25,0.1,-108.0,73.0,0.0,4.0
0.25,0.1,-108.0,78.0,0.0,4.0
0.25,0.1,-108.0,73.0,0.0,4.0
0.25,0.1,-108.0,72.0,0.0,4.0
0.25,0.1,-108.0,77.0,0.0,4.0
0.25,0.1,-108.0,77.0,0.0,4.0
0.25,0.1,-108.0,83.0,0.0,4.0
0.25,0.1,-108.0,66.0,0.0,4.0
0.25,0.1,-108.0,78.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,90.0,0.0,4.0
0.25,0.1,-108.0,81.0,0.0,4.0
0.25,0.1,-108.0,76.0,0.0,4.0
0.25,0.1,-108.0,74.0,0.0,4.0
0.25,0.1,-108.0,97.0,0.0,4.0
0.25,0.1,-108.0,88.0,0.0,4.0
0.25,0.1,-108.0,82.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,83.0,0.0,4.0
0.25,0.1,-108.0,69.0,0.0,4.0
0.25,0.1,-108.0,75.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,71.0,0.0,4.0
0.25,0.1,-108.0,65.0,0.0,4.0
0.25,0.1,-108.0,76.0,0.0,4.0
0.25,0.1,-108.0,71.0,0.0,4.0
0.25,0.1,-108.0,81.0,0.0,4.0
0.25,0.1,-108.0,86.0,0.0,4.0
0.25,0.1,-108.0,74.0,0.0,4.0
0.25,0.1,-108.0,74.0,0.0,4.0
0.25,0.1,-108.0,79.0,0.0,4.0
0.25,0.1,-108.0,72.0,0.0,4.0
0.25,0.1,-108.0,85.0,0.0,4.0
0.25,0.1,-108.0,70.0,0.0,4.0
0.25,0.1,-108.0,84.0,0.0,4.0
0.25,0.1,-108.0,82.0,0.0,4.0
0.25,0.1,-108.0,76.0,0.0,4.0
0.25,0.1,-108.0,70.0,0.0,4.0
0.25,0.1,-108.0,81.0,0.0,4.0
0.25,0.1,-108.0,81.0,0.0,4.0
0.25,0.1,-108.0,75.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,71.0,0.0,4.0
0.25,0.1,-108.0,75.0,0.0,4.0
0.25,0.1,-108.0,84.0,0.0,4.0
0.25,0.1,-108.0,90.0,0.0,4.0
0.25,0.1,-108.0,77.0,0.0,4.0
0.25,0.1,-108.0,85.0,0.0,4.0
0.25,0.1,-108.0,72.0,0.0,4.0
0.25,0.1,-108.0,81.0,0.0,4.0
0.25,0.1,-108.0,84.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,86.0,0.0,4.0
0.25,0.1,-108.0,86.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,74.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,73.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,90.0,0.0,4.0
0.25,0.1,-108.0,85.0,0.0,4.0
0.25,0.1,-108.0,59.0,0.0,4.0
0.25,0.1,-108.0,72.0,0.0,4.0
0.25,0.1,-108.0,70.0,0.0,4.0
0.25,0.1,-108.0,68.0,0.0,4.0
0.25,0.1,-108.0,76.0,0.0,4.0
0.25,0.1,-108.0,80.0,0.0,4.0
0.25,0.1,-108.0,85.0,0.0,4.0
0.25,0.1,-108.0,75.0,0.0,4.0
0.25,0.1,-108.0,69.0,0.0,4.0
0.25,0.1,-108.0,81.0,0.0,4.0
0.25,0.1,-108.0,85.0,0.0,4.0
0.25,0.1,-108.0,74.0,0.0,4.0
0.25,0.1,-108.0,71.0,0.0,4.0
0.25,0.1,-108.0,77.0,0.0,4.0
0.25,0.1,-110.0,66.0,0.0,4.0
0.25,0.1,-110.0,77.0,0.0,4.0
0.25,0.1,-110.0,70.0,0.0,4.0
0.25,0.1,-110.0,85.0,0.0,4.0
0.25,0.1,-110.0,69.0,0.0,4.0
0.25,0.1,-110.0,78.0,0.0,4.0
0.25,0.1,-110.0,74.0,0.0,4.0
0.25,0.1,-110.0,77.0,0.0,4.0
0.25,0.1,-110.0,74.0,0.0,4.0
0.25,0.1,-110.0,65.0,0.0,4.0
0.25,0.1,-110.0,75.0,0.0,4.0
0.25,0.1,-110.0,79.0,0.0,4.0
0.25,0.1,-110.0,62.0,0.0,4.0
0.25,0.1,-110.0,89.0,0.0,4.0
0.25,0.1,-110.0,72.0,0.0,4.0
0.25,0.1,-110.0,75.0,0.0,4.0
0.25,0.1,-110.0,74.0,0.0,4.0
0.25,0.1,-110.0,69.0,0.0,4.0
0.25,0.1,-110.0,85.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,80.0,0.0,4.0
0.25,0.1,-110.0,72.0,0.0,4.0
0.25,0.1,-110.0,82.0,0.0,4.0
0.25,0.1,-110.0,66.0,0.0,4.0
0.25,0.1,-110.0,67.0,0.0,4.0
0.25,0.1,-110.0,61.0,0.0,4.0
0.25,0.1,-110.0,73.0,0.0,4.0
0.25,0.1,-110.0,77.0,0.0,4.0
0.25,0.1,-110.0,88.0,0.0,4.0
0.25,0.1,-110.0,65.0,0.0,4.0
0.25,0.1,-110.0,73.0,0.0,4.0
0.25,0.1,-110.0,69.0,0.0,4.0
0.25,0.1,-110.0,70.0,0.0,4.0
0.25,0.1,-110.0,71.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,79.0,0.0,4.0
0.25,0.1,-110.0,86.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,66.0,0.0,4.0
0.25,0.1,-110.0,88.0,0.0,4.0
0.25,0.1,-110.0,79.0,0.0,4.0
0.25,0.1,-110.0,77.0,0.0,4.0
0.25,0.1,-110.0,80.0,0.0,4.0
0.25,0.1,-110.0,73.0,0.0,4.0
0.25,0.1,-110.0,80.0,0.0,4.0
0.25,0.1,-110.0,83.0,0.0,4.0
0.25,0.1,-110.0,72.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,80.0,0.0,4.0
0.25,0.1,-110.0,78.0,0.0,4.0
0.25,0.1,-110.0,66.0,0.0,4.0
0.25,0.1,-110.0,79.0,0.0,4.0
0.25,0.1,-110.0,90.0,0.0,4.0
0.25,0.1,-110.0,71.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,77.0,0.0,4.0
0.25,0.1,-110.0,71.0,0.0,4.0
0.25,0.1,-110.0,73.0,0.0,4.0
0.25,0.1,-110.0,66.0,0.0,4.0
0.25,0.1,-110.0,79.0,0.0,4.0
0.25,0.1,-110.0,75.0,0.0,4.0
0.25,0.1,-110.0,80.0,0.0,4.0
0.25,0.1,-110.0,69.0,0.0,4.0
0.25,0.1,-110.0,97.0,0.0,4.0
0.25,0.1,-110.0,92.0,0.0,4.0
0.25,0.1,-110.0,85.0,0.0,4.0
0.25,0.1,-110.0,74.0,0.0,4.0
0.25,0.1,-110.0,68.0,0.0,4.0
0.25,0.1,-110.0,74.0,0.0,4.0
0.25,0.1,-110.0,74.0,0.0,4.0
0.25,0.1,-110.0,69.0,0.0,4.0
0.25,0.1,-110.0,64.0,0.0,4.0
0.25,0.1,-110.0,75.0,0.0,4.0
0.25,0.1,-110.0,73.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,71.0,0.0,4.0
0.25,0.1,-110.0,73.0,0.0,4.0
0.25,0.1,-110.0,91.0,0.0,4.0
0.25,0.1,-110.0,74.0,0.0,4.0
0.25,0.1,-110.0,89.0,0.0,4.0
0.25,0.1,-110.0,66.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,78.0,0.0,4.0
0.25,0.1,-110.0,70.0,0.0,4.0
0.25,0.1,-110.0,70.0,0.0,4.0
0.25,0.1,-110.0,89.0,0.0,4.0
0.25,0.1,-110.0,87.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,82.0,0.0,4.0
0.25,0.1,-110.0,67.0,0.0,4.0
0.25,0.1,-110.0,76.0,0.0,4.0
0.25,0.1,-110.0,68.0,0.0,4.0
0.25,0.1,-110.0,80.0,0.0,4.0
0.25,0.1,-110.0,69.0,0.0,4.0
0.25,0.1,-110.0,58.0,0.0,4.0
0.25,0.1,-110.0,69.0,0.0,4.0
0.25,0.1,-110.0,96.0,0.0,4.0
0.25,0.1,-110.0,77.0,0.0,4.0
0.25,0.2,-71.0,82.0,0.0,4.0
0.25,0.2,-71.0,75.0,0.0,4.0
0.25,0.2,-71.0,73.0,0.0,4.0
0.25,0.2,-71.0,70.0,0.0,4.0
0.25,0.2,-71.0,68.0,0.0,4.0
0.25,0.2,-71.0,89.0,0.0,4.0
0.25,0.2,-71.0,68.0,0.0,4.0
0.25,0.2,-71.0,82.0,0.0,4.0
0.25,0.2,-71.0,69.0,0.0,4.0
0.25,0.2,-71.0,62.0,0.0,4.0
0.25,0.2,-71.0,76.0,0.0,4.0
0.25,0.2,-71.0,69.0,0.0,4.0
0.25,0.2,-71.0,71.0,0.0,4.0
0.25,0.2,-71.0,82.0,0.0,4.0
0.25,0.2,-71.0,75.0,0.0,4.0
0.25,0.2,-71.0,73.0,0.0,4.0
0.25,0.2,-71.0,83.0,0.0,4.0
0.25,0.2,-71.0,80.0,0.0,4.0
0.25,0.2,-71.0,89.0,0.0,4.0
0.25,0.2,-71.0,80.0,0.0,4.0
0.25,0.2,-71.0,77.0,0.0,4.0
0.25,0.2,-71.0,68.0,0.0,4.0
0.25,0.2,-71.0,67.0,0.0,4.0
0.25,0.2,-71.0,78.0,0.0,4.0
0.25,0.2,-71.0,83.0,0.0,4.0
0.25,0.2,-71.0,66.0,0.0,4.0
0.25,0.2,-71.0,71.0,0.0,4.0
0.25,0.2,-71.0,84.0,0.0,4.0
0.25,0.2,-71.0,81.0,0.0,4.0
0.25,0.2,-71.0,79.0,0.0,4.0
0.25,0.2,-71.0,81.0,0.0,4.0
0.25,0.2,-71.0,78.0,0.0,4.0
0.25,0.2,-71.0,75.0,0.0,4.0
0.25,0.2,-71.0,80.0,0.0,4.0
0.25,0.2,-71.0,65.0,0.0,4.0
0.25,0.2,-71.0,60.0,0.0,4.0
0.25,0.2,-71.0,70.0,0.0,4.0
0.25,0.2,-71.0,70.0,0.0,4.0
0.25,0.2,-71.0,82.0,0.0,4.0
0.25,0.2,-71.0,87.0,0.0,4.0
0.25,0.2,-71.0,62.0,0.0,4.0
0.25,0.2,-71.0,74.0,0.0,4.0
0.25,0.2,-71.0,71.0,0.0,4.0
