from,to,connPhi,connPsi1,connPsi2
ADAR,BDUL,2.44363151174184,0,0
ADAR,BDUR,0.0211516220333579,0,0
ADAR,CEPDL,-3.12224459418758,-1,-0
ADAR,CEPDR,0.748711879119583,0,0
ADAR,CEPVL,-7.72862446326508,-1,-1
ADAR,CEPVR,-4.81491323111186,-1,-1
ADAR,DA01,0.0260047157680674,0,0
ADAR,DA02,0.0195331881477614,0,0
ADAR,DA03,0.805388142311131,0,0
ADAR,DA04,4.80010405274516,1,1
ADAR,AFDR,-1.10598557587764,-0,-0
ADAR,DA05,0.00665792083782435,0,0
ADAR,DA06,-0.388277564328746,0,0
ADAR,DA07,1.71779022321789,0,0
ADAR,DA08,0.241261832001328,0,0
ADAR,DA09,2.14870014309781,0,0
ADAR,DB01,0.468438872043407,0,0
ADAR,DB02,0.170052001041768,0,0
ADAR,DB03,0.93622134517318,0,0
ADAR,DB04,3.89234753570963,1,0
ADAR,DB05,3.55742041305894,1,0
AIAL,ADAL,68.676829823532,-0,-0
AIAL,ADAR,-249.57165563313,-1,-1
AIAL,AIAL,-5497.34999571443,-1,-1
AIAL,DB06,3.97239444758998,1,0
AIAL,DB07,0.697117978419556,0,0
AIAL,DD01,0.30296049167373,0,0
AIAL,DD02,0.0958979602637555,0,0
AIAL,DD03,-0.49291341460048,-0,-0
AIAL,DD04,-0.897091509923484,-0,-0
AIAL,DD05,-0.530130009414279,-0,-0
AIAL,DD06,2.53610462025426,0,0
AIAL,DVA,-0.892721109688864,-0,-0
AIAL,DVB,0.254974162038707,0,0
AIAL,AIAR,59.8620626768707,1,1
AIAL,DVC,9.76598283945168,1,1
AIAL,FLPL,-0.411853403740679,-0,-0
AIAL,FLPR,1.232334384973,0,0
AIAL,HSNL,-92.953365280764,-1,-1
AIAL,HSNR,0.54774773204872,-0,-0
AIAL,IL1DL,6.4607839709206,1,1
AIAL,IL1DR,1.28376443801062,0,0
AIAL,IL1L,-1.58993727652523,-0,-0
AIAL,IL1R,-1.99458055362084,-0,-0
AIAL,IL1VL,1.30439622478843,0,0
AIAL,AIBL,57.5381991334607,1,1
AIAL,IL1VR,0.77133894857252,0,0
AIAL,IL2DL,1.50343173039801,0,0
AIAL,IL2DR,0.0525439383054618,0,0
AIAL,IL2L,1.17558601958444,-0,-0
AIAL,IL2R,-5.23911118981414,-1,-0
AIAL,IL2VL,0.765347989847214,0,0
AIAL,IL2VR,-13.4900454385242,0,0
AIAL,LUAL,1.13314139599333,0,0
AIAL,LUAR,0.0497007353533263,0,0
AIAL,OLLL,4.36826012293022,0,0
AIAL,AIBR,-6.25934921294538,-0,-0
